time,size,latitude,longitude,address
1/23/04 5:27,2,35.40 N,128.0 E,경남 산청 동쪽 약 10km 지역
1/17/04 9:47,2.9,33.70 N,125.8 E,제주 북서쪽 약 70km 해역
1/6/04 1:49,3.2,38.70 N,125.1 E,평남 남포 서쪽 약 30km 해역
1/5/04 6:11,2.9,36.20 N,127.0 E,충남 논산 서쪽 약 5km 지역
10/17/03 11:55,2,35.80 N,129.4 E,경북 경주 동쪽 약 20km 지역
10/14/03 1:44,2.4,34.10 N,127.5 E,전남 여수시 거문도 북동쪽 약 20km 해역
10/13/03 18:12,3.6,37.00 N,126.5 E,충남 당진 북서쪽 약 20km 지역
10/5/03 5:03,2.1,36.30 N,127.3 E,대전광역시 서쪽 약10km 지역
10/4/03 4:59,2.3,33.20 N,126.9 E,제주 성산 남쪽 약 20km 해역
9/25/03 15:24,2.5,36.00 N,129.6 E,경북 포항시 동쪽 약 20km 지역
9/24/03 3:26,2.3,35.80 N,128.5 E,대구광역시 남서쪽 약 10km 지역
9/19/03 20:48,2.9,37.50 N,124.5 E,인천광역시 백령도 남남서쪽 약 50km 해역
8/12/03 1:25,2.6,34.70 N,130.3 E,부산 동남동쪽 약 120km 해역
8/7/03 11:04,2.7,36.80 N,129.5 E,경북 울진 남남동쪽 약 20km 해역
7/28/03 6:12,2.7,35.10 N,124.7 E,전남 흑산도 북서쪽 약 85km 해역
7/18/03 17:05,2.9,35.00 N,124.3 E,전남 흑산도 서북서쪽 약 110km 해역
7/9/03 15:20,2.7,34.90 N,128.2 E,경남 사천 동쪽 약 10km 해안
7/5/03 12:18,3,37.40 N,125.3 E,인천광역시 서쪽 약 120km 해역
6/29/03 11:53,2.1,35.70 N,124.8 E,전북 부안 서쪽 약 170km 해역
6/9/03 10:14,4,36.00 N,123.6 E,전북 군산 서쪽 약 280km 해역
6/8/03 2:07,2.6,36.50 N,125.1 E,충남 격렬비열도 서남서쪽 약 40km 해역
6/4/03 3:34,2.7,35.20 N,125.2 E,전남 흑산도 북북서쪽 약 60km 해역
4/16/03 2:55,3.3,36.40 N,126.3 E,충남 안면도 약 10km 해역
4/5/03 0:56,2.4,36.20 N,127.3 E,충남 금산 북서쪽 약 20km 지역
4/5/03 0:31,2.9,36.20 N,127.3 E,충남 금산 북서쪽 약 20km 지역
4/5/03 0:25,2.5,36.20 N,127.3 E,충남 금산 북서쪽 약 20km 지역
4/1/03 22:26,2.1,36.40 N,127.8 E,충북 보은 남동쪽 약 10km 지역
3/30/03 20:10,5,37.80 N,123.7 E,인천광역시 백령도 서남서쪽 약 80km 해역
3/23/03 5:38,4.9,35.00 N,124.6 E,전남 홍도 북서쪽 약 50km 해역
3/19/03 23:05,2.3,36.50 N,129.6 E,경북 영덕 북동쪽 약 20km 해역
3/14/03 4:06,2.1,36.20 N,128.7 E,경북 의성 남쪽 약 15km 지역
3/10/03 3:28,3.1,36.10 N,128.4 E,경북 구미 동쪽 약 10km 지역
3/4/03 12:44,2.9,38.30 N,128.6 E,강원도 속초 북쪽 약 10km 해역
3/1/03 23:33,3,35.80 N,129.3 E,경북 경주 남동쪽 약 10km 지역
3/1/03 21:07,2.5,37.60 N,124.6 E,인천광역시 백령도 남쪽 약 40km 해역
2/14/03 16:42,2.9,38.00 N,124.5 E,인천광역시 백령도 서북서쪽 약 15km 해역
2/9/03 22:28,2.3,36.00 N,127.9 E,경북 김천 남서쪽 약 20km 지역
2/8/03 23:46,2.9,35.30 N,126.6 E,전남 영광 동쪽 약 10km 지역
1/16/03 14:02,2.2,33.60 N,127.3 E,제주도 성산포 동북동쪽 약 40km 해역
1/13/03 22:03,2.8,35.80 N,129.4 E,경북 경주 동쪽 약 20km 지역
1/10/03 0:56,2.7,35.90 N,129.2 E,경북 경주 북쪽 10km 지역
1/9/03 17:33,3.9,37.40 N,124.2 E,인천광역시 백령도 남서쪽 약 60km 해역
12/26/02 23:41,2.7,36.50 N,127.0 E,충남 공주 서북서쪽 약 10km 지역
12/17/02 8:44,2.1,37.10 N,126.4 E,충남 서산 북쪽 약 35km 해역
12/16/02 18:21,2.4,36.70 N,130.2 E,경북 울진 동남동쪽 약 75km 해역
12/12/02 21:42,2.3,37.10 N,126.4 E,충남 서산 북쪽 약 35km 해역
12/10/02 7:42,3.8,38.80 N,127.2 E,강원 철원 북쪽 약 60km 지역
12/7/02 16:43,2.7,37.40 N,129.4 E,강원 삼척 동쪽 약 20km 해역
12/5/02 11:01,2.1,36.70 N,126.2 E,충남 서산 서남서쪽 약 25km 지역
12/5/02 10:05,2,36.70 N,126.3 E,충남 서산 남서쪽 약 15km 지역
11/13/02 21:46,2.4,35.80 N,127.9 E,경남 거창 북쪽 약 15km 지역
11/6/02 21:48,2.5,36.40 N,127.7 E,충북 보은 남서쪽 약 10km 지역
10/28/02 11:50,2.8,35.10 N,126.6 E,전남 나주 북서쪽 약 10km 지역
10/25/02 4:06,2.4,33.90 N,127.1 E,전남 완도 남동쪽 약 55km 해역
10/23/02 10:30,2.8,34.90 N,128.4 E,경남 통영 북서쪽 약 5km 지역
10/20/02 4:22,3,35.20 N,127.7 E,경남 하동 북북서쪽 약 15km 지역
10/19/02 21:31,2.7,36.20 N,127.6 E,충남 금산 북동쪽 약 15km 지역
10/16/02 19:48,2.4,36.60 N,127.6 E,충북 청주 남동쪽 약 10km 지역
10/4/02 2:06,2.4,38.10 N,126.4 E,북한 개성 북서쪽 약 15km 지역
9/19/02 3:10,2.9,35.60 N,125.4 E,전남 영광 서북서쪽 약 95km 해역
9/16/02 7:36,2.8,36.10 N,128.3 E,경북 구미 지역
9/15/02 16:40,2.5,35.90 N,129.7 E,경북 포항 동남동쪽 약 30km 해역
8/13/02 16:07,2.7,35.10 N,125.2 E,전남 흑산도 북북서쪽 약 50km 해역
8/10/02 21:47,4,35.10 N,123.4 E,전남 흑산도 서북서쪽 약 195km 해역
8/6/02 21:37,2.5,35.70 N,127.6 E,전북 장수 북동쪽 약 5km 지역
8/6/02 7:32,3,34.70 N,127.4 E,전남 고흥 북동쪽 약 15km 지역
7/17/02 6:50,3.3,38.00 N,124.4 E,인천광역시 백령도 서쪽 약 25km 해역
7/12/02 8:17,2.1,35.90 N,129.8 E,경북 포항 동남동쪽 약 40km 해역
7/9/02 4:01,3.8,35.90 N,129.6 E,경북 포항 남동쪽 약 25km 해역
7/2/02 1:49,2.3,35.80 N,128.0 E,경남 거창 북동쪽 약 15km 지역
6/23/02 11:12,2,34.70 N,126.6 E,전남 영암 남서쪽 약 15km 지역
6/7/02 22:24,2.8,38.40 N,125.3 E,황해도 남포 남쪽 약 40km 지역
5/29/02 18:22,2.4,34.70 N,127.9 E,전남 여수 동쪽 약 15km 해역
4/17/02 7:52,3.9,40.50 N,128.5 E,함경남도 북청 북동쪽 약 30km 지역
4/14/02 12:29,2.4,35.10 N,125.0 E,전남 흑산도 북서쪽 약 60km 해역
4/1/02 7:46,2.5,37.30 N,128.1 E,강원 원주 남동쪽 약 15km 지역
3/25/02 18:10,2.4,37.10 N,127.2 E,경기 용인 남쪽 약 10km 지역
3/25/02 5:31,2.4,37.40 N,129.2 E,강원 삼척 지역
3/22/02 11:28,3.5,38.30 N,124.5 E,인천광역시 백령도 북쪽 약 40km 해역
3/17/02 9:26,3.9,38.10 N,124.3 E,인천광역시 백령도 서북서쪽 약 35km 해역
3/12/02 20:04,2.4,34.90 N,127.4 E,전남 순천 남서쪽 약 10km 지역
3/8/02 2:09,2.4,35.50 N,126.1 E,전북 고창 서북서쪽 약 55km 해역
3/7/02 23:30,3,36.50 N,126.6 E,충남 홍성 남서쪽 약 15km 지역
2/28/02 22:26,2.1,36.70 N,128.1 E,경북 문경 북서쪽 약 15km 지역
2/7/02 9:31,2.4,36.10 N,129.2 E,경북 포항 북서쪽 약 15km 지역
2/3/02 22:44,2.6,35.00 N,125.0 E,전남 홍도 북북서쪽 약 40km 해역
1/17/02 20:16,2.9,35.10 N,125.0 E,전남 홍도 북북서쪽 약 50km 해역
1/17/02 6:28,2.8,36.20 N,126.2 E,충남 보령 남서쪽 약 35km 해역
1/8/02 8:18,2.8,35.80 N,128.2 E,경북 고령 북서쪽 약 5km 지역
1/7/02 17:10,3.1,35.40 N,128.8 E,경남 밀양 남남동쪽 약 10km 지역
1/4/02 0:33,2.3,34.80 N,127.4 E,전남 순천 남서쪽 약 20km 지역
11/30/01 11:18,2.4,35.90 N,127.5 E,전북 진안 북북동쪽 약 10km 지역
11/24/01 16:10,4.1,36.70 N,129.9 E,경북 울진 동남동쪽 약 50km 해역
11/21/01 10:49,3.5,36.70 N,128.3 E,경북 문경 북쪽 약 15km 지역
11/13/01 6:15,1.9,36.50 N,127.9 E,충북 보은 동쪽 약 15km 지역
11/9/01 13:54,2.6,34.70 N,126.9 E,전남 장흥 지역
10/28/01 22:27,2.1,37.10 N,129.0 E,강원 태백 남쪽 약 5km 지역
10/1/01 3:35,2.6,36.00 N,127.7 E,전북 무주 동쪽 약 5km 지역
9/24/01 9:33,2.6,35.50 N,127.5 E,전북 남원 북동쪽 약 15km 지역
9/19/01 8:47,2.6,36.60 N,126.9 E,충남 예산 남동쪽 약 10km 지역
9/15/01 2:32,2.2,35.60 N,125.9 E,전북 부안 서쪽 약 70km 해역
9/13/01 6:07,2.2,36.40 N,127.0 E,충남 부여 북동쪽 약 15km 지역
9/7/01 8:42,2.8,34.80 N,127.4 E,전남 순천 남서쪽 약 15km 지역
8/24/01 11:12,3.1,35.90 N,128.2 E,경북 성주 서쪽 약 10km 지역
8/20/01 21:04,2.5,34.00 N,125.5 E,전남 소흑산도 동쪽 약 35km 해역
8/6/01 23:46,2.3,36.70 N,128.3 E,경북 문경 북동쪽 약 15km 지역
7/27/01 10:04,2.2,36.50 N,128.0 E,경북 상주 북서쪽 약 20km 지역
7/26/01 19:55,2,36.20 N,127.4 E,충남 금산 북서쪽 약 15km 지역
7/23/01 17:29,3.5,36.40 N,128.0 E,경북 상주 서쪽 약 15km 지역
7/15/01 20:01,2.3,36.70 N,127.0 E,충남 아산 남쪽 약 10km 지역
6/29/01 11:21,3.6,35.80 N,126.6 E,전북 군산 남남서쪽 약 20km 해역
6/17/01 1:04,2.3,35.70 N,126.4 E,전북 부안 서쪽 약 30km 해역
6/16/01 21:26,2.2,36.00 N,127.9 E,경북 김천 남서쪽 약 20km 지역
6/13/01 13:53,2.9,34.80 N,127.3 E,전남 순천 남서쪽 약 20km 지역
6/9/01 0:36,2.3,36.70 N,128.8 E,경북 안동 북북동쪽 약 15km 지역
5/28/01 7:25,2.1,36.40 N,127.8 E,충북 보은 남동쪽 약 10km 지역
5/27/01 20:24,2.5,35.80 N,129.7 E,경북 포항 남동쪽 약 40km 해역
5/27/01 15:25,2.6,34.10 N,127.6 E,전남 고흥 남동쪽 약 60km 해역
5/25/01 0:06,2.6,33.60 N,126.8 E,제주 성산 북쪽 약 25km 해역
5/16/01 1:09,2,36.00 N,126.7 E,전북 군산 지역
5/5/01 19:23,1.7,34.40 N,127.4 E,전남 고흥 남남동쪽 약 20km 해역
5/5/01 11:21,3.3,37.80 N,124.5 E,백령도 남남서쪽 약 30km 해역
4/21/01 2:30,2.1,35.90 N,125.3 E,전북 군산 서쪽 약 130km 해역
4/17/01 2:42,2.5,35.40 N,126.1 E,전북 고창 서쪽 약 60km 해역
